Oversight Committee Republicans,{'opposition'}
"Heather Samuelson , a Clinton campaign staffer-turned-legal assistant",{'candidate_election'}
Oversight Chairman Jason Chaffetz ( R-Utah ),{'opposition'}
one GOP source in the room,{'opposition'}
Netanyahu,{'government'}
Israeli officials,{'political'}
"The leader of the Anti-Defamation League , Jonathan Greenblatt ,",{'activistic_or_syndicate'}
Netanyahu and other right-wing Israeli leaders,{'political'}
Carter,{'political'}
Israel,{'political'}
"Issawi Frej , a member of parliament",{'government'}
Arab Israeli lawmakers,{'political'}
Jewish groups,{'agent'}
The Israeli newspaper Haaretz,{'traditional'}
An Israeli official,{'agent'}
Republican presidential candidates,{'candidate_election'}
the Associated Press,"{'pressagency', 'traditional'}"
"Donald J. Trump , a self-proclaimed billionaire who paid no federal income tax for years ,",{'candidate_election'}
New Jersey,{'political'}
"Lily Batchelder , a tax expert and professor of law and public policy at New York University School of Law",{'scientific_or_analystic_expert'}
Ms. Batchelder,{'scientific_or_analystic_expert'}
"Steven M. Rosenthal , a real estate tax specialist and senior fellow at the Urban-Brookings Tax Policy Center ,",{'scientific_or_analystic_expert'}
"Jacob Leibenluft , a senior policy adviser to Mrs. Clinton who served as President Obama 's deputy director of the National Economic Council",{'candidate_election'}
Mr. Leibenluft,{'candidate_election'}
"Michael Shapiro , one of Mrs. Clinton 's economic policy advisers ,",{'candidate_election'}
Mr. Shapiro,{'candidate_election'}
Neither Pennsylvania nor Massachusetts,{'political'}
Mr. Rosenthal,"{'juridical', 'scientific_or_analystic_expert'}"
"Hope Hicks , the top spokeswoman for the Trump campaign ,",{'candidate_election'}
the original formulation of 1986,{'legislationobject'}
Palmieri,{'candidate_election'}
The Hollywood Chamber of Commerce,{'activistic_or_syndicate'}
The Daily Caller,{'alternative'}
dozens of women,{'vox_pop_or_ordinary_people'}
Breitbart News,{'alternative'}
Jessica Leeds,{'vox_pop_or_ordinary_people'}
Leeds,{'vox_pop_or_ordinary_people'}
Gilberthorpe,{'vox_pop_or_ordinary_people'}
The Post,"{'journalistic', 'traditional'}"
the New York Times and CNN,{'traditional'}
a note provided to The New York Post by the Trump campaign,{'memo_or_note'}
Former Security of State Hillary Clinton,{'candidate_election'}
"Sen. Ron Johnson , R-Wis. ,",{'opposition'}
Nordstrom,{'police'}
"the July 9 , 2012 , cable",{'interpersonal_communication_or_message'}
"Eric Nordstrom , State Department regional security director",{'police'}
A newly released email relating to Benghazi,{'interpersonal_communication_or_message'}
Popular Christian and corporate speaker Lance Wallnau,{'religious'}
Wallnau,{'religious'}
The Christian leader,{'religious'}
The biblical prophet Daniel,{'religious'}
The Christian speaker,{'religious'}
Isaiah 45:1,{'book'}
Christian Speaker,{'religious'}
the statement released by Fox News,{'officialstatement'}
some on Twitter,{'agent'}
MSNBC,"{'alternative', 'journalistic', 'traditional'}"
Romney,"{'political', 'opposition'}"
Wallace,"{'journalistic', 'celebrities_or_artistic'}"
Fox News moderators,{'celebrities_or_artistic'}
Fox 's Chris Wallace,{'celebrities_or_artistic'}
that Rubio and Cruz,{'candidate_election'}
Clinton press secretary Brian Fallon,{'candidate_election'}
Priebus,{'opposition'}
Fallon,"{'government', 'candidate_election'}"
from the wife of the emir of Qatar,{'government'}
from Hollywood executive Casey Wasserman,{'economic_or_business'}
the AP,{'pressagency'}
an Associated Press story,{'pressagency'}
Republican National Committee Chairman Reince Priebus,{'opposition'}
Mike Pence,{'candidate_election'}
White House press secretary Josh Earnest,{'government'}
a White House official,{'agent'}
"David Simas , assistant to the president and director of the White House 's Office of Political Strategy and Outreach ,",{'government'}
The Trump empire,{'economic_or_business'}
the Trump campaign 's,{'candidate_election'}
NBC News,{'traditional'}
Party officials,{'opposition'}
Interviews conducted by The Washington Post with construction workers at the Trump hotel last year,{'traditional'}
"Trump , 70 ,",{'candidate_election'}
CNN 's Dana Bash,"{'journalistic', 'traditional'}"
Federal Election Commission filings,{'otherdocument'}
there,{'source'}
Top Republican Party officials,{'opposition'}
"Bill Palatucci , general counsel to Trump 's transition team ,",{'candidate_election'}
"One superdelegate , Alabama Democratic Party chairwoman Nancy Worley ,",{'government'}
"Another superdelegate , Michael Brown of Washington , D.C. ,",{'government'}
"Clinton 's introducer , actress Jamie Lee Curtis",{'celebrities_or_artistic'}
Republican strategist Fred Davis,{'opposition'}
Clinton 's,"{'government', 'candidate_election'}"
Clinton 's team and her Democratic allies,{'candidate_election'}
Sanders 's,{'candidate_election'}
Axelrod,"{'agent', 'political', 'scientific_or_analystic_expert'}"
"Geoff Garin , a Democratic pollster who advises the pro-Clinton super PAC Priorities USA Action",{'scientific_or_analystic_expert'}
Nguyen,{'vox_pop_or_ordinary_people'}
Clinton 's supporters,{'agent'}
May 's Washington Post-ABC News poll,{'poll'}
"David Axelrod , who was the chief strategist on President Obama 's campaigns",{'political'}
"Chelsea Nguyen , 52 , a homemaker who attended a Clinton rally last week in Salinas , Calif. ,",{'vox_pop_or_ordinary_people'}
not everyone at Clinton 's Southern California rally,{'agent'}
one source,{'source'}
her Facebook page,{'facebook'}
LeVell,"{'candidate_election', 'scientific_or_analystic_expert', 'activistic_or_syndicate'}"
Trump spokesman Hope Hicks,{'candidate_election'}
"Simone Perry , a black tea party activist ,",{'activistic_or_syndicate'}
"Joseph Hunter , a black conservative blogger in Chicago ,",{'publicist'}
Singh,{'activistic_or_syndicate'}
Tarar,{'activistic_or_syndicate'}
"Perry , strategic partnership manager for the Tea Party Patriots in Georgia",{'activistic_or_syndicate'}
Some GOP strategists,{'opposition'}
19 percent of voters of color,{'vox_pop_or_ordinary_people'}
a recent Washington Post-ABC News poll,{'poll'}
"Pastor Darrell Scott , a Cleveland minister",{'religious'}
Georgia businessman Bruce LeVell,{'activistic_or_syndicate'}
the Republican presidential front-runner,{'candidate_election'}
Scott,"{'religious', 'government', 'opposition'}"
Over half of the women,{'vox_pop_or_ordinary_people'}
"Nicole Westmarland , one of the report authors",{'activistic_or_syndicate'}
the feminist academics Liz Kelly and Nicole Westmarland,{'activistic_or_syndicate'}
`` Domestic violence perpetrator programmes ( DVPPs ) : steps towards change '',{'report_or_scholarlyarticle'}
Bernie Sanders and Ted Cruz,{'candidate_election'}
Most Republicans,{'opposition'}
Jeb Bush,"{'candidate_election', 'opposition'}"
Bush 's,{'opposition'}
The Club for Growth PAC,{'activistic_or_syndicate'}
Wednesday 's Quinnipiac poll,{'poll'}
O'Keefe,{'journalistic'}
a fresh CNN-ORC poll,{'poll'}
the Associated Press 's tally,{'pressagency'}
most D.C. insiders,{'agent'}
Facebook post,{'facebook'}
The Washington Post 's,{'journalistic'}
Mitt Romney,{'opposition'}
Melanie,{'vox_pop_or_ordinary_people'}
the Republican nominee for president,{'candidate_election'}
Cleveland,{'political'}
"Christine Link , executive director of the American Civil Liberties Union in Ohio",{'activistic_or_syndicate'}
Tom Burke,{'activistic_or_syndicate'}
Cleveland police,{'police'}
Gilbert,{'political'}
"Trump , the longtime owner of the televised Miss Universe pageant and star of the reality TV show `` The Apprentice , ''",{'candidate_election'}
companies including Coca-Cola,{'economic_or_business'}
"Carl Wendorff , a warehouse manager",{'vox_pop_or_ordinary_people'}
"Audrey Scagnelli , national press secretary for the Republican committee organizing the convention",{'opposition'}
"David Gilbert , president and chief executive of the Cleveland 2016 Host Committee",{'political'}
"Donald Trump , the most unconventional presidential candidate in modern times",{'candidate_election'}
so many in this Democratic county,{'agent'}
"Peter Hart , 25 , a PNC bank employee and one of the thousands who now live in the heart of the city",{'vox_pop_or_ordinary_people'}
"Paris , who used to work on Capitol Hill",{'activistic_or_syndicate'}
Twelve percent,{'vox_pop_or_ordinary_people'}
the Roper Center for Public Opinion Research,{'scientific_or_analystic_expert'}
Forty-one percent of respondents,{'vox_pop_or_ordinary_people'}
The NBC/WSJ survey,{'poll'}
An online Politico/Morning Consult tracking poll,{'poll'}
31 percent,{'vox_pop_or_ordinary_people'}
an NBC/Wall Street Journal survey conducted immediately after a tape showing Trump bragging about sexually assaulting women was released Friday,{'poll'}
Powell,{'political'}
former secretary of state Hillary Clinton,{'candidate_election'}
Linick,{'otherpublicservice'}
Kennedy,{'political'}
"Patrick F. Kennedy , the undersecretary for management ,",{'political'}
a memo released Friday by the agency 's watchdog,{'memo_or_note'}
Democrat Hillary Clinton,{'candidate_election'}
She,{'source'}
The Republican,{'candidate_election'}
The Indiana governor,{'opposition'}
The New York businessman,{'candidate_election'}
The nonpartisan Commission on Presidential Debates,{'otherpublicservice'}
The GOP nominee,{'candidate_election'}
Rival Hillary Clinton,{'candidate_election'}
A memorable Hillary Clinton ad in 2008,{'visual_or_audio_recording'}
The Republican presidential nominee,{'candidate_election'}
Donald Trump 's campaign,{'candidate_election'}
A new ad from Donald Trump 's presidential campaign,{'visual_or_audio_recording'}
The city of Phoenix,{'political'}
City Attorney Brad Holm,{'juridical'}
The New York state attorney general,{'juridical'}
A spokeswoman for Hillary Clinton,{'candidate_election'}
Homeland Security Secretary Jeh Johnson,{'government'}
Johnson,"{'government', 'candidate_election'}"
one tweet Friday,{'twitter'}
early-morning tweets,{'twitter'}
Clinton spokesman Nick Merrill,{'candidate_election'}
Spokeswoman Jessica Ditto,{'candidate_election'}
one tweet,{'twitter'}
a Homeland Security Department official,{'otherpublicservice'}
a Donald Trump tweet,{'twitter'}
"Scheiderman , a Democrat whose office oversees New York charities ,",{'juridical'}
Clinton supporters,"{'agent', 'activistic_or_syndicate'}"
Libertarian presidential candidate Gary Johnson 's doctor,{'scientific_or_analystic_expert'}
The FBI,{'police'}
"The state 's campaign chairman , Phil Lovas ,",{'opposition'}
A Republican committee aide,{'opposition'}
a former Republican committee staffer,{'opposition'}
a spokesman for committee Democrats,{'government'}
Democratic aides,{'government'}
Democrats on the House Select Committee on Benghazi,{'government'}
Chairman Trey Gowdy ( R-S.C . ),{'opposition'}
Democratic,{'government'}
House Majority Leader Kevin McCarthy ( R-Calif . ),{'opposition'}
A Democratic aide,{'government'}
Mr. McKinley,{'economic_or_business'}
its Amazon summary,{'book'}
Klein,"{'publicist', 'vox_pop_or_ordinary_people'}"
"Klein , author of Unlikeable : The Problem With Hillary ,",{'publicist'}
1996 book The Truth About Hillary,{'book'}
The European Central Bank,{'economic_or_business'}
"Carson 's business manager , Armstrong Williams ,",{'candidate_election'}
Williams,{'candidate_election'}
Republican candidate Lindsey Graham,{'candidate_election'}
Carly Fiorina,{'candidate_election'}
Facebook,{'facebook'}
Some Republican presidential candidates,{'candidate_election'}
China,{'political'}
"Alexander Gabuyev , head of the Russia in the Asia Pacific Program at the Carnegie Moscow Center",{'scientific_or_analystic_expert'}
Russia,{'political'}
Xi,{'government'}
China 's state-owned investment giant CITIC,{'economic_or_business'}
"Pantucci , at the Royal United Services Institute ,",{'scientific_or_analystic_expert'}
"Tom Miller , at a consulting firm called Gavekal Dragonomics ,",{'economic_or_business'}
Miller,"{'vox_pop_or_ordinary_people', 'economic_or_business'}"
independent analyst Elena Sadovskaya,{'scientific_or_analystic_expert'}
a survey conducted by independent analyst Elena Sadovskaya,{'poll'}
Xi and Putin,{'government'}
Gabuyev,{'scientific_or_analystic_expert'}
political scientist Dossym Satpayev in Almaty,{'scientific_or_analystic_expert'}
"Nargis Kassenova , an international relations expert at KIMEP University in Almaty",{'scientific_or_analystic_expert'}
Chinese,{'agent'}
Beijing,{'political'}
the People 's Daily newspaper,{'alternative'}
"Raffaello Pantucci , director of International Security Studies at the Royal United Services Institute in London ,",{'scientific_or_analystic_expert'}
Chinese traders,{'economic_or_business'}
But private Chinese companies and ordinary Chinese traders,{'economic_or_business'}
"Yang Shu , director of the Institute of Central Asian Studies at Lanzhou University ,",{'scientific_or_analystic_expert'}
the Russian leadership,{'government'}
Tulsa police 's,{'police'}
Tulsa police Chief Chuck Jordan,{'police'}
the former secretary of state and current Democratic presidential nominee,{'candidate_election'}
"both candidates for the White House , Democrat Hillary Clinton and Republican Donald Trump ,",{'candidate_election'}
the finance ministers of the G20 leading economies,{'government'}
"the trade deals -- TTIP , TPP , CETA --",{'treaty_or_contract_or_agreement'}
Europeans especially,{'agent'}
"Alden , author of the book `` Failure to Adjust : How Americans Got Left Behind in the Global Economy . ''",{'scientific_or_analystic_expert'}
AFP,{'pressagency'}
"Debra Steger , a former Canadian negotiator at the World Trade Organization",{'scientific_or_analystic_expert'}
Edward Alden of the Council on Foreign Relations in Washington,{'scientific_or_analystic_expert'}
the US Congress,{'government'}
both sides of the Atlantic,{'political'}
the Belgian region of Wallonia,{'political'}
"Steger , now a economics professor at the University of Ottawa",{'scientific_or_analystic_expert'}
activist groups like Greenpeace,{'activistic_or_syndicate'}
Majority Leader Mitch McConnell,{'opposition'}
Republican senators,{'opposition'}
Jeff Flake,{'opposition'}
"Lindsey Graham and David Perdue , who are both on the Judiciary Committee ,",{'opposition'}
